,0
439,0.2527223825454712
440,0.20971159636974335
441,0.23077981173992157
442,0.2278880476951599
443,0.24377600848674774
444,0.25003015995025635
445,0.23430916666984558
446,0.21688628196716309
447,0.22765213251113892
448,0.2212405651807785
449,0.2112407386302948
450,0.24039602279663086
451,0.2127651423215866
452,0.19797973334789276
453,0.245579332113266
454,0.230690598487854
455,0.2474220246076584
456,0.24080228805541992
457,0.2184371054172516
458,0.2100919485092163
459,0.21873021125793457
460,0.20432278513908386
461,0.24211904406547546
462,0.23797211050987244
463,0.2411387413740158
464,0.22659346461296082
465,0.23430022597312927
466,0.2205357551574707
467,0.2153232991695404
468,0.24561157822608948
469,0.20873437821865082
470,0.24433943629264832
471,0.20643308758735657
472,0.2274893820285797
473,0.2474583387374878
474,0.19928637146949768
475,0.2095761001110077
476,0.19308625161647797
477,0.23844198882579803
478,0.22288094460964203
479,0.23381111025810242
480,0.2819291353225708
481,0.20150785148143768
482,0.21820935606956482
483,0.22247561812400818
484,0.21031081676483154
485,0.19992351531982422
486,0.23895888030529022
487,0.22299906611442566
488,0.22117900848388672
489,0.21505412459373474
490,0.21299433708190918
491,0.22941836714744568
492,0.21596023440361023
493,0.2420690506696701
494,0.19808074831962585
495,0.2268553078174591
496,0.21926164627075195
497,0.242262601852417
498,0.19082090258598328
499,0.2080502212047577
500,0.2362937182188034
501,0.24023187160491943
502,0.26073843240737915
503,0.22977879643440247
504,0.21267586946487427
505,0.21865376830101013
506,0.2119339555501938
507,0.20170947909355164
508,0.18619239330291748
509,0.2007295936346054
510,0.21567949652671814
511,0.2169046401977539
512,0.24140171706676483
513,0.21917812526226044
514,0.2265743464231491
515,0.22428882122039795
516,0.20784763991832733
517,0.24003836512565613
518,0.2057095170021057
519,0.21002310514450073
520,0.2289879322052002
521,0.23038765788078308
522,0.18597173690795898
523,0.24335330724716187
524,0.22113913297653198
525,0.20012351870536804
526,0.2256958782672882
527,0.20300112664699554
528,0.20870399475097656
529,0.2340252846479416
530,0.23305478692054749
531,0.21046356856822968
532,0.20833568274974823
533,0.2384916990995407
534,0.19228333234786987
535,0.19550809264183044
536,0.23143982887268066
537,0.1983298361301422
538,0.19431011378765106
539,0.22323596477508545
540,0.20628735423088074
541,0.21388737857341766
542,0.20938043296337128
543,0.2249753773212433
544,0.2047514170408249
545,0.21064236760139465
546,0.22237515449523926
547,0.21805989742279053
548,0.18299508094787598
549,0.22355453670024872
550,0.23751437664031982
551,0.21815404295921326
552,0.18785762786865234
553,0.21454738080501556
554,0.1787174940109253
555,0.2958979904651642
556,0.2041490525007248
557,0.2119520604610443
558,0.21379999816417694
559,0.2148561328649521
560,0.1884385049343109
561,0.2013055682182312
562,0.19722968339920044
563,0.19898366928100586
564,0.18565049767494202
565,0.2213791012763977
566,0.22262486815452576
567,0.2213127315044403
568,0.18330729007720947
569,0.2032734602689743
570,0.19661462306976318
571,0.190270334482193
572,0.1819949746131897
573,0.18902038037776947
574,0.23201751708984375
575,0.1941189467906952
576,0.20758271217346191
577,0.1951369047164917
578,0.20007114112377167
579,0.18930956721305847
580,0.2039114087820053
581,0.1875259280204773
582,0.20221436023712158
583,0.21417078375816345
584,0.18002185225486755
585,0.21816694736480713
586,0.19213318824768066
587,0.18501147627830505
588,0.20896336436271667
589,0.20366273820400238
590,0.21549105644226074
591,0.21018236875534058
592,0.2384033501148224
593,0.1777922809123993
594,0.21289817988872528
595,0.1885516494512558
596,0.18844430148601532
597,0.19652196764945984
598,0.18134936690330505
599,0.21326422691345215
600,0.18999747931957245
601,0.18784484267234802
602,0.1481594294309616
603,0.2070828378200531
604,0.20870432257652283
605,0.2018769234418869
606,0.22029709815979004
607,0.20239508152008057
608,0.20484666526317596
609,0.19811418652534485
610,0.19363951683044434
611,0.20540675520896912
612,0.18655240535736084
613,0.189550518989563
614,0.21024462580680847
615,0.18887341022491455
616,0.2057161033153534
617,0.16843578219413757
618,0.19139185547828674
619,0.18518874049186707
620,0.2023313045501709
621,0.18173298239707947
622,0.17920446395874023
623,0.21970704197883606
624,0.19080707430839539
625,0.1876969337463379
626,0.16076266765594482
627,0.186609148979187
628,0.1783817708492279
629,0.19462823867797852
630,0.21457521617412567
631,0.17845246195793152
632,0.20005492866039276
633,0.1818143129348755
634,0.20193549990653992
635,0.17734788358211517
636,0.17653857171535492
637,0.19027027487754822
638,0.17399048805236816
639,0.1699390858411789
640,0.196140855550766
641,0.18192771077156067
642,0.17209190130233765
643,0.179912731051445
644,0.21220915019512177
645,0.17849969863891602
646,0.20029591023921967
647,0.18973171710968018
648,0.19902324676513672
649,0.21450099349021912
650,0.1794210970401764
651,0.19750291109085083
652,0.2011062502861023
653,0.1834757924079895
654,0.19018417596817017
655,0.1847822666168213
656,0.17553019523620605
657,0.17542704939842224
658,0.19205281138420105
659,0.16793081164360046
660,0.17821632325649261
661,0.21495026350021362
662,0.18888692557811737
663,0.17458705604076385
664,0.17488577961921692
665,0.17853336036205292
666,0.1713898777961731
667,0.193468376994133
668,0.1730995625257492
669,0.17156128585338593
670,0.1865203082561493
671,0.19567933678627014
672,0.208892822265625
673,0.1924096792936325
674,0.18824069201946259
675,0.18206319212913513
676,0.18688087165355682
677,0.1828291267156601
678,0.1703692376613617
679,0.199416384100914
680,0.18269884586334229
681,0.16890215873718262
682,0.17008106410503387
683,0.17730045318603516
684,0.1823539137840271
685,0.174549862742424
686,0.1688368022441864
687,0.1882455199956894
688,0.1434362530708313
689,0.1593446135520935
690,0.16776999831199646
691,0.1905599683523178
692,0.15869326889514923
693,0.17309777438640594
694,0.1717102974653244
695,0.1837959736585617
696,0.18459181487560272
697,0.1821630895137787
698,0.16602519154548645
699,0.1773129403591156
700,0.18242602050304413
701,0.195334792137146
702,0.19321879744529724
703,0.17787925899028778
704,0.17266365885734558
705,0.17406296730041504
706,0.15406262874603271
707,0.17417415976524353
708,0.17509010434150696
709,0.19846555590629578
710,0.1584787368774414
711,0.16192185878753662
712,0.14670446515083313
713,0.16062459349632263
714,0.19800665974617004
715,0.18384259939193726
716,0.1867918074131012
717,0.1841111183166504
718,0.17304036021232605
719,0.16762928664684296
720,0.1717202365398407
721,0.1921236515045166
722,0.15129593014717102
723,0.16146904230117798
724,0.18619529902935028
725,0.16527870297431946
726,0.19906851649284363
727,0.17944443225860596
728,0.179242342710495
729,0.17795059084892273
730,0.1883177012205124
731,0.18274544179439545
732,0.1616075485944748
733,0.15622512996196747
734,0.1961027830839157
735,0.1790565848350525
736,0.14127272367477417
737,0.16933545470237732
738,0.16745464503765106
739,0.20072868466377258
740,0.15187829732894897
741,0.16785383224487305
742,0.1839289665222168
743,0.1684902161359787
744,0.15668778121471405
745,0.16011790931224823
746,0.19500169157981873
747,0.1788744032382965
748,0.16911792755126953
749,0.1733856052160263
750,0.17824511229991913
751,0.18241500854492188
752,0.14880245923995972
753,0.1651068925857544
754,0.14522784948349
755,0.16772276163101196
756,0.17583081126213074
757,0.16649247705936432
758,0.16567867994308472
759,0.15681809186935425
760,0.15996327996253967
761,0.15410655736923218
762,0.16686281561851501
763,0.16926394402980804
764,0.18256738781929016
765,0.17732298374176025
766,0.16888117790222168
767,0.15468910336494446
768,0.1757952868938446
769,0.14445860683918
770,0.17527997493743896
771,0.16614750027656555
772,0.1769893616437912
773,0.15042969584465027
774,0.15181559324264526
775,0.14818641543388367
776,0.1462172567844391
777,0.1585591733455658
778,0.12554073333740234
779,0.19558946788311005
780,0.17712411284446716
781,0.13786640763282776
782,0.15557822585105896
783,0.17120341956615448
784,0.1454942673444748
785,0.17230546474456787
786,0.14744077622890472
787,0.15995454788208008
788,0.16704320907592773
789,0.16921555995941162
790,0.15291276574134827
791,0.15400013327598572
792,0.1878671497106552
793,0.15799906849861145
794,0.17001187801361084
795,0.17627441883087158
796,0.15057320892810822
797,0.15092825889587402
798,0.1528146117925644
799,0.18349730968475342
800,0.18192479014396667
801,0.1582891047000885
802,0.17766395211219788
803,0.15396355092525482
804,0.16679659485816956
805,0.1467055231332779
806,0.14746712148189545
807,0.16854766011238098
808,0.16961750388145447
809,0.16418121755123138
810,0.16415147483348846
811,0.16010712087154388
812,0.14881382882595062
813,0.14622287452220917
814,0.15279243886470795
815,0.15668806433677673
816,0.16344891488552094
817,0.14498862624168396
818,0.17065046727657318
819,0.16811107099056244
820,0.16729824244976044
821,0.16068731248378754
822,0.15985526144504547
823,0.15336549282073975
824,0.1705738753080368
825,0.14075520634651184
826,0.15514855086803436
827,0.13701312243938446
828,0.15964487195014954
829,0.16352079808712006
830,0.14758417010307312
831,0.13806644082069397
832,0.16551034152507782
833,0.15969768166542053
834,0.15556782484054565
835,0.13660672307014465
836,0.15574787557125092
837,0.13602742552757263
838,0.1406073272228241
839,0.15848885476589203
840,0.1431780457496643
841,0.14738056063652039
842,0.14244776964187622
843,0.15786102414131165
844,0.13865220546722412
845,0.15715806186199188
846,0.16032299399375916
847,0.16378842294216156
848,0.14248494803905487
849,0.15761177241802216
850,0.1659919023513794
851,0.15100064873695374
852,0.13366858661174774
853,0.1576557755470276
854,0.14862681925296783
855,0.15390944480895996
856,0.1452433168888092
857,0.14157256484031677
858,0.15583793818950653
859,0.1489097774028778
860,0.1477867215871811
861,0.15206550061702728
862,0.14961054921150208
863,0.17807230353355408
864,0.12384907901287079
865,0.14030227065086365
866,0.1569487750530243
867,0.1520940512418747
868,0.17866724729537964
869,0.14376896619796753
870,0.145760178565979
871,0.15014886856079102
872,0.16150707006454468
873,0.15340590476989746
874,0.14308933913707733
875,0.14903275668621063
876,0.1482793539762497
877,0.1662139743566513
878,0.16493672132492065
879,0.1705501526594162
880,0.14906981587409973
881,0.17239896953105927
882,0.1444326490163803
883,0.14011061191558838
884,0.1611260175704956
885,0.14045262336730957
886,0.1481654942035675
887,0.13590720295906067
888,0.15720230340957642
889,0.14174923300743103
890,0.15747106075286865
891,0.13722777366638184
892,0.16477032005786896
893,0.13376647233963013
894,0.15021474659442902
895,0.14253655076026917
896,0.15401488542556763
897,0.13852649927139282
898,0.14530178904533386
899,0.1533452272415161
900,0.12195094674825668
901,0.1567002385854721
902,0.16705763339996338
903,0.1334943026304245
904,0.1416921317577362
905,0.1289701908826828
906,0.11790724843740463
907,0.15354284644126892
908,0.14876531064510345
909,0.14778533577919006
910,0.14678554236888885
911,0.13829189538955688
912,0.15239906311035156
913,0.14422935247421265
914,0.15079663693904877
915,0.14369390904903412
916,0.15877163410186768
917,0.17146095633506775
918,0.12396629899740219
919,0.16049806773662567
920,0.12182148545980453
921,0.14112739264965057
922,0.14758925139904022
923,0.15304364264011383
924,0.13690631091594696
925,0.11692716181278229
926,0.15847358107566833
927,0.13498395681381226
928,0.15225005149841309
929,0.14755290746688843
930,0.14208023250102997
931,0.1489802896976471
932,0.14451436698436737
933,0.14803244173526764
934,0.14017829298973083
935,0.14214371144771576
936,0.15343429148197174
937,0.12948821485042572
938,0.14398157596588135
939,0.14515559375286102
940,0.11708489060401917
941,0.14236146211624146
942,0.1558280885219574
943,0.14417056739330292
944,0.13714852929115295
945,0.16841769218444824
946,0.17020905017852783
947,0.15161560475826263
948,0.13843223452568054
949,0.1269778311252594
950,0.15273688733577728
951,0.1338782161474228
952,0.16122746467590332
953,0.16237200796604156
954,0.13925573229789734
955,0.13833573460578918
956,0.15671926736831665
957,0.1525014042854309
958,0.13789285719394684
959,0.12040521949529648
960,0.16231492161750793
961,0.14772559702396393
962,0.14017793536186218
963,0.1261748969554901
964,0.12850810587406158
965,0.142403706908226
966,0.15040622651576996
967,0.13081702589988708
968,0.13067057728767395
969,0.14003746211528778
970,0.13891103863716125
971,0.13811545073986053
972,0.12686839699745178
973,0.13280335068702698
974,0.1490621268749237
975,0.12626340985298157
976,0.1441437304019928
977,0.175831139087677
978,0.14247122406959534
979,0.13014954328536987
980,0.13548193871974945
981,0.12390971183776855
982,0.12255676835775375
983,0.12691538035869598
984,0.1494027078151703
985,0.15331785380840302
986,0.19380387663841248
987,0.11912497878074646
988,0.139082670211792
989,0.16124479472637177
990,0.13216125965118408
991,0.1513463705778122
992,0.1273171305656433
993,0.13189664483070374
994,0.14796744287014008
995,0.1384916454553604
996,0.14580343663692474
997,0.13730037212371826
998,0.15128245949745178
999,0.13543374836444855
1000,0.1222093403339386
1001,0.1616705060005188
1002,0.14038190245628357
1003,0.1502247154712677
1004,0.12205915153026581
1005,0.12584728002548218
1006,0.16248583793640137
1007,0.15050016343593597
1008,0.15376433730125427
1009,0.1435193419456482
1010,0.13178390264511108
1011,0.14109563827514648
1012,0.151951864361763
1013,0.14541390538215637
1014,0.13593456149101257
1015,0.13998953998088837
1016,0.14735792577266693
1017,0.12767240405082703
1018,0.12849625945091248
1019,0.11296910047531128
1020,0.13141633570194244
1021,0.13162052631378174
1022,0.1394922435283661
1023,0.1375483274459839
1024,0.14555573463439941
1025,0.13716048002243042
1026,0.14163663983345032
1027,0.13325516879558563
1028,0.1418399214744568
1029,0.1258057951927185
1030,0.13244445621967316
1031,0.14889277517795563
1032,0.15164758265018463
1033,0.1424228847026825
1034,0.13546150922775269
1035,0.14487478137016296
1036,0.10401882231235504
1037,0.14801138639450073
1038,0.13474421203136444
1039,0.15463905036449432
1040,0.13682585954666138
1041,0.14697019755840302
1042,0.13178390264511108
1043,0.1360604166984558
1044,0.1498573273420334
1045,0.1340654194355011
1046,0.15251019597053528
1047,0.1338576376438141
1048,0.138941690325737
1049,0.1261487901210785
1050,0.13848450779914856
1051,0.13693121075630188
1052,0.12122611701488495
1053,0.13927286863327026
1054,0.1238214373588562
1055,0.15519177913665771
1056,0.1337958723306656
1057,0.13339896500110626
1058,0.14997845888137817
1059,0.11335478723049164
1060,0.12788760662078857
1061,0.12809616327285767
1062,0.11827477067708969
1063,0.1197720617055893
1064,0.12313451617956161
1065,0.14450480043888092
1066,0.14935870468616486
1067,0.1558701992034912
1068,0.15630632638931274
1069,0.14798618853092194
1070,0.13483241200447083
1071,0.1332799643278122
1072,0.13021104037761688
1073,0.1357298344373703
1074,0.135570228099823
1075,0.09665515273809433
1076,0.11388921737670898
1077,0.15354150533676147
1078,0.12359335273504257
1079,0.12419617176055908
1080,0.11893006414175034
1081,0.11252826452255249
1082,0.13600166141986847
1083,0.13555440306663513
1084,0.1215650886297226
1085,0.1302706003189087
1086,0.10293431580066681
1087,0.1433837115764618
1088,0.1536724865436554
1089,0.13705039024353027
1090,0.12442629039287567
1091,0.12486664950847626
1092,0.1289977729320526
1093,0.12408943474292755
1094,0.13443540036678314
1095,0.12143625319004059
1096,0.15409645438194275
1097,0.10971653461456299
1098,0.1311790645122528
1099,0.1405763328075409
1100,0.12969934940338135
1101,0.11603011935949326
1102,0.13356688618659973
1103,0.12395469844341278
1104,0.13025693595409393
1105,0.13844487071037292
1106,0.12679414451122284
1107,0.11080394685268402
1108,0.11810281872749329
1109,0.13764910399913788
1110,0.12290209531784058
1111,0.12395139783620834
1112,0.12178768962621689
1113,0.11978448927402496
1114,0.11160143464803696
1115,0.14791721105575562
1116,0.16174373030662537
1117,0.13098591566085815
1118,0.1156676858663559
1119,0.1408255398273468
1120,0.1432812213897705
1121,0.13488972187042236
1122,0.1230146735906601
1123,0.11377368867397308
1124,0.13135716319084167
1125,0.13639505207538605
1126,0.13326744735240936
1127,0.1393706202507019
1128,0.14307069778442383
1129,0.13628646731376648
1130,0.14353570342063904
1131,0.13501256704330444
1132,0.1393621563911438
1133,0.138065904378891
1134,0.1316371113061905
1135,0.12072402238845825
1136,0.1426244080066681
1137,0.1341007947921753
1138,0.12224523723125458
1139,0.13453714549541473
1140,0.11964979022741318
1141,0.13227953016757965
1142,0.1298113763332367
1143,0.10859496891498566
1144,0.13729378581047058
1145,0.14099495112895966
1146,0.14639559388160706
1147,0.10986702144145966
1148,0.1360064148902893
1149,0.14502915740013123
1150,0.1220531314611435
1151,0.1316084861755371
1152,0.12314897030591965
1153,0.12958067655563354
1154,0.1171916276216507
1155,0.1385307013988495
1156,0.1310950368642807
1157,0.13588468730449677
1158,0.11875426769256592
1159,0.12883228063583374
1160,0.13438862562179565
1161,0.16696080565452576
1162,0.14725139737129211
1163,0.13120415806770325
1164,0.1328062117099762
1165,0.14542073011398315
1166,0.13730327785015106
1167,0.1454085409641266
1168,0.12866634130477905
1169,0.1313953697681427
1170,0.11544179916381836
1171,0.12447020411491394
1172,0.1485508233308792
1173,0.1318918764591217
1174,0.1476580649614334
1175,0.12918676435947418
1176,0.13092559576034546
1177,0.11655236780643463
1178,0.15071448683738708
1179,0.13616631925106049
1180,0.1333695948123932
1181,0.12716782093048096
1182,0.12156756967306137
1183,0.14878547191619873
1184,0.11929158866405487
1185,0.1431056261062622
1186,0.12276273220777512
1187,0.14748480916023254
1188,0.10451498627662659
1189,0.12622810900211334
1190,0.14481881260871887
1191,0.11918579787015915
1192,0.12846368551254272
1193,0.12697486579418182
1194,0.12585437297821045
1195,0.1189190149307251
1196,0.11117099970579147
1197,0.136795312166214
1198,0.1441340297460556
1199,0.13468825817108154
1200,0.12848350405693054
1201,0.11248251795768738
1202,0.1466500610113144
1203,0.14091730117797852
1204,0.12166997045278549
1205,0.11962573230266571
1206,0.12175320088863373
1207,0.1412820816040039
1208,0.12842148542404175
1209,0.12227989733219147
1210,0.12719973921775818
1211,0.12220780551433563
1212,0.14623668789863586
1213,0.10452799499034882
1214,0.13446170091629028
1215,0.12753473222255707
1216,0.1206289753317833
1217,0.11307709664106369
1218,0.11722958087921143
1219,0.11667640507221222
1220,0.12409839034080505
1221,0.12559323012828827
1222,0.11571275442838669
1223,0.127355694770813
1224,0.14366891980171204
1225,0.1214558333158493
1226,0.12970440089702606
1227,0.15079736709594727
1228,0.13736821711063385
1229,0.13887645304203033
1230,0.13746343553066254
1231,0.12615475058555603
1232,0.13241128623485565
1233,0.1152038425207138
1234,0.13829423487186432
1235,0.12159781157970428
1236,0.11582319438457489
1237,0.1394222378730774
1238,0.10604816675186157
1239,0.1336485743522644
1240,0.10513286292552948
1241,0.1465693712234497
1242,0.12313973903656006
1243,0.1258784383535385
1244,0.12945573031902313
1245,0.14850522577762604
1246,0.12173222750425339
1247,0.12485432624816895
1248,0.1190948337316513
1249,0.13367605209350586
1250,0.13896910846233368
1251,0.12655065953731537
1252,0.12520010769367218
1253,0.13950802385807037
