step,loss,avg_reward,median_reward,max_reward
164,0.537321925163269,,,
165,0.5200217962265015,,,
166,0.5187336206436157,,,
167,0.6297625303268433,,,
168,0.49061843752861023,,,
169,0.499323308467865,,,
170,0.41972169280052185,,,
171,0.5247319936752319,,,
172,0.4063909351825714,,,
173,0.3894282579421997,,,
174,0.361957311630249,,,
175,0.3528040647506714,,,
176,0.44835132360458374,,,
177,0.4521339535713196,,,
178,0.414356529712677,,,
179,0.5140712857246399,,,
180,0.3320322632789612,,,
181,0.38671642541885376,,,
182,0.4229283928871155,,,
183,0.38097357749938965,,,
184,0.3414555490016937,,,
185,0.4444564878940582,,,
186,0.5296561121940613,,,
187,0.3971793055534363,,,
188,0.42256444692611694,,,
189,0.3814656138420105,,,
190,0.4166499376296997,,,
191,0.5447784662246704,,,
192,0.5949496030807495,,,
193,0.6069046258926392,,,
194,0.3234085738658905,,,
195,0.4318292438983917,,,
196,0.47772663831710815,,,
197,0.3770410418510437,,,
198,0.42364561557769775,,,
199,0.4466197192668915,,,
200,0.27406007051467896,,,
201,0.41111665964126587,,,
202,0.2805478572845459,,,
203,0.46109896898269653,,,
204,0.4756604731082916,,,
205,0.290113627910614,,,
206,0.44574862718582153,,,
207,0.4254072904586792,,,
208,0.3592633306980133,,,
209,0.36110758781433105,,,
210,0.5348301529884338,,,
211,0.47554895281791687,,,
212,0.45759034156799316,,,
213,0.5127730965614319,,,
214,0.3646867275238037,,,
215,0.4145541191101074,,,
216,0.35256075859069824,,,
217,0.3863608241081238,,,
218,0.43150436878204346,,,
219,0.3858613967895508,,,
220,0.3927539587020874,,,
221,0.3144339919090271,,,
222,0.3342621922492981,,,
223,0.32944244146347046,,,
224,0.5701327919960022,,,
225,0.4182918071746826,,,
226,0.4214542508125305,,,
227,0.4006292521953583,,,
228,0.5036999583244324,,,
229,0.3186579942703247,,,
230,0.3668612241744995,,,
231,0.43241581320762634,,,
232,0.4612811207771301,,,
233,0.4345991015434265,,,
234,0.42160260677337646,,,
235,0.39208608865737915,,,
236,0.3367046117782593,,,
237,0.5236192941665649,,,
238,0.4178940951824188,,,
239,0.3346351981163025,,,
240,0.40422600507736206,,,
241,0.2850422263145447,,,
242,0.33498263359069824,,,
243,0.4721139967441559,,,
244,0.3749891221523285,,,
245,0.44603487849235535,,,
246,0.393006831407547,,,
247,0.41947558522224426,,,
248,0.38032740354537964,,,
249,0.4179239571094513,,,
250,0.5361371636390686,,,
251,0.4738047122955322,,,
252,0.22854295372962952,,,
253,0.43502041697502136,,,
254,0.3039007782936096,,,
255,0.4132281541824341,,,
256,0.4819853603839874,,,
257,0.5092493891716003,,,
258,0.3043203353881836,,,
259,0.4773966073989868,,,
260,0.5775740146636963,,,
261,0.43594974279403687,,,
262,0.45008912682533264,,,
263,0.5400081276893616,,,
264,0.3520074784755707,,,
265,0.3272257447242737,,,
266,0.3732464909553528,,,
267,0.357490211725235,,,
268,0.4537334144115448,,,
269,0.35569241642951965,,,
270,0.34537553787231445,,,
271,0.4897330701351166,,,
272,0.40694373846054077,,,
273,0.38216519355773926,,,
274,0.39540186524391174,,,
275,0.34123367071151733,,,
276,0.3890465497970581,,,
277,0.4263462424278259,,,
278,0.5275825262069702,,,
279,0.5053756237030029,,,
280,0.2535538971424103,,,
281,0.3371015191078186,,,
282,0.4562069773674011,,,
283,0.3072129487991333,,,
284,0.37072160840034485,,,
285,0.32812222838401794,,,
286,0.344485342502594,,,
287,0.3734581470489502,,,
288,0.327655553817749,,,
289,0.43606793880462646,,,
290,0.2781493067741394,,,
291,0.31991302967071533,,,
292,0.3032187819480896,,,
293,0.3573130965232849,,,
294,0.390764057636261,,,
295,0.3990872800350189,,,
296,0.456595778465271,,,
297,0.34334516525268555,,,
298,0.5290754437446594,,,
299,0.3599969148635864,,,
300,0.4438290596008301,,,
301,0.4606081247329712,,,
302,0.35079866647720337,,,
303,0.3201245069503784,,,
304,0.3358602523803711,,,
305,0.3903261423110962,,,
306,0.2925489544868469,,,
307,0.44977349042892456,,,
308,0.3751012086868286,,,
309,0.29494625329971313,,,
310,0.45255905389785767,,,
311,0.3643043637275696,,,
312,0.3345934748649597,,,
313,0.35309815406799316,,,
314,0.32516539096832275,,,
315,0.2959252595901489,,,
316,0.3362071216106415,,,
317,0.24098548293113708,,,
318,0.32456520199775696,,,
319,0.44383367896080017,,,
320,0.4623950123786926,,,
321,0.3553123474121094,,,
322,0.2905651330947876,,,
323,0.4092613458633423,,,
324,0.44352543354034424,,,
325,0.3007804751396179,,,
326,0.4176807403564453,,,
327,0.2987380623817444,,,
328,0.4479627311229706,,,
329,0.3195338249206543,,,
330,0.47085124254226685,,,
331,0.28912365436553955,,,
332,0.3081657886505127,,,
333,0.2198372334241867,,,
334,0.3849644660949707,,,
335,0.5123682022094727,,,
336,0.3865463137626648,,,
337,0.44962117075920105,,,
338,0.343899667263031,,,
339,0.43651700019836426,,,
340,0.4445297420024872,,,
341,0.4071565866470337,,,
342,0.3269345760345459,,,
343,0.3643264174461365,,,
344,0.32531726360321045,,,
345,0.3857659101486206,,,
346,0.3564739227294922,,,
347,0.36749017238616943,,,
348,0.25131887197494507,,,
349,0.20776954293251038,,,
350,0.4092492461204529,,,
351,0.4437100291252136,,,
352,0.2494034767150879,,,
353,0.32704606652259827,,,
354,0.4534965753555298,,,
355,0.44171690940856934,,,
356,0.40959757566452026,,,
357,0.2357780933380127,,,
358,0.2998807430267334,,,
359,0.2965877652168274,,,
360,0.345633864402771,,,
361,0.5392695069313049,,,
362,0.3135265111923218,,,
363,0.350217342376709,,,
364,0.4131163954734802,,,
365,0.3364073634147644,,,
366,0.34926003217697144,,,
367,0.3572738766670227,,,
368,0.41576236486434937,,,
369,0.35379573702812195,,,
370,0.3626837730407715,,,
371,0.35097232460975647,,,
372,0.26136696338653564,,,
373,0.40369269251823425,,,
374,0.3088836073875427,,,
375,0.38551241159439087,,,
376,0.35451996326446533,,,
377,0.37373852729797363,,,
378,0.3209115266799927,,,
379,0.2048119306564331,,,
380,0.29686737060546875,,,
381,0.4498767852783203,,,
382,0.3601948618888855,,,
383,0.39486658573150635,,,
384,0.3884265422821045,,,
385,0.47642648220062256,,,
386,0.38036197423934937,,,
387,0.3661222457885742,,,
388,0.25192397832870483,,,
389,0.28883862495422363,,,
390,0.33452174067497253,,,
391,0.37385737895965576,,,
392,0.20545218884944916,,,
393,0.39466822147369385,,,
394,0.39419350028038025,,,
395,0.398445725440979,,,
396,0.30922016501426697,,,
397,0.35674571990966797,,,
398,0.250746488571167,,,
399,0.3922331929206848,,,
400,0.2743648290634155,,,
401,0.27568745613098145,,,
402,0.39799976348876953,,,
403,0.288617342710495,,,
404,0.335936963558197,,,
405,0.39207690954208374,,,
406,0.2903424799442291,,,
407,0.34241631627082825,,,
408,0.26349031925201416,,,
409,0.3591667413711548,,,
410,0.26942917704582214,,,
411,0.42240625619888306,,,
412,0.5322930216789246,,,
413,0.38451087474823,,,
414,0.3872942328453064,,,
415,0.3271728754043579,,,
416,0.31634521484375,,,
417,0.26401257514953613,,,
418,0.32831060886383057,,,
419,0.30262237787246704,,,
420,0.5544306635856628,,,
421,0.3245125412940979,,,
422,0.28568851947784424,,,
423,0.33512845635414124,,,
424,0.267015278339386,,,
425,0.2584887146949768,,,
426,0.2921692132949829,,,
427,0.1929122358560562,,,
428,0.25142383575439453,,,
429,0.3589321970939636,,,
430,0.3965795040130615,,,
431,0.26299595832824707,,,
432,0.2724143862724304,,,
433,0.3984999358654022,,,
434,0.3260944187641144,,,
435,0.3314967751502991,,,
436,0.27806413173675537,,,
437,0.3707057535648346,,,
438,0.3050951063632965,,,
439,0.48188215494155884,,,
440,0.3519061505794525,,,
441,0.33041614294052124,,,
442,0.33541038632392883,,,
443,0.2847299873828888,,,
444,0.306205153465271,,,
445,0.3342694044113159,,,
446,0.4089672863483429,,,
447,0.19991640746593475,,,
448,0.3586510717868805,,,
449,0.28970831632614136,,,
450,0.30813899636268616,,,
451,0.31872081756591797,,,
452,0.27434855699539185,,,
453,0.25067833065986633,,,
454,0.2044692039489746,,,
455,0.43419408798217773,,,
456,0.4228042662143707,,,
457,0.31434643268585205,,,
458,0.3886374235153198,,,
459,0.358888179063797,,,
460,0.324210524559021,,,
461,0.36033087968826294,,,
462,0.30483168363571167,,,
463,0.4154215455055237,,,
464,0.2715799808502197,,,
465,0.3202176094055176,,,
466,0.3005583584308624,,,
467,0.3429146707057953,,,
468,0.2779400050640106,,,
469,0.4509466886520386,,,
470,0.2921411097049713,,,
471,0.29102760553359985,,,
472,0.4574829936027527,,,
473,0.4000196158885956,,,
474,0.2476958930492401,,,
475,0.21489080786705017,,,
476,0.5134915709495544,,,
477,0.2765613794326782,,,
478,0.4076024889945984,,,
479,0.3755266070365906,,,
480,0.2572169601917267,,,
481,0.46546727418899536,,,
482,0.18112586438655853,,,
483,0.31643304228782654,,,
484,0.4431438148021698,,,
485,0.28050583600997925,,,
486,0.20210757851600647,,,
487,0.295068621635437,,,
488,0.28483808040618896,,,
489,0.3327641189098358,,,
490,0.33716195821762085,,,
491,0.27961742877960205,,,
492,0.4399943947792053,,,
493,0.3451557755470276,,,
494,0.37249982357025146,,,
495,0.24689032137393951,,,
496,0.322226345539093,,,
497,0.27644360065460205,,,
498,0.322525292634964,,,
499,0.31914418935775757,,,
500,0.281777560710907,-129.4176557684812,-130.2806034340253,-124.35309417866047
501,0.2845357656478882,,,
502,0.3471103310585022,,,
503,0.3785855174064636,,,
504,0.3360275626182556,,,
505,0.3758534789085388,,,
506,0.2635513246059418,,,
507,0.4589940309524536,,,
508,0.22953543066978455,,,
509,0.39546018838882446,,,
510,0.3257284164428711,,,
511,0.24802735447883606,,,
512,0.3114303648471832,,,
513,0.1986551433801651,,,
514,0.27746856212615967,,,
515,0.3881276845932007,,,
516,0.27756571769714355,,,
517,0.24881045520305634,,,
518,0.2997897267341614,,,
519,0.28042006492614746,,,
520,0.39684832096099854,,,
521,0.4003482460975647,,,
522,0.3431968688964844,,,
523,0.3035392165184021,,,
524,0.31831812858581543,,,
525,0.21756820380687714,,,
526,0.2062331736087799,,,
527,0.2793045938014984,,,
528,0.33300715684890747,,,
529,0.2267218828201294,,,
530,0.35620808601379395,,,
531,0.2840462625026703,,,
532,0.4061761200428009,,,
533,0.28258007764816284,,,
534,0.2041017711162567,,,
535,0.3038538694381714,,,
536,0.4969196915626526,,,
537,0.3149343729019165,,,
538,0.34064698219299316,,,
539,0.33518949151039124,,,
540,0.3268657922744751,,,
541,0.25065410137176514,,,
542,0.2958681285381317,,,
543,0.3337164521217346,,,
544,0.4918203353881836,,,
545,0.39742979407310486,,,
546,0.2444162517786026,,,
547,0.26414525508880615,,,
548,0.24855449795722961,,,
549,0.32497406005859375,,,
550,0.3113273084163666,,,
551,0.4205128848552704,,,
552,0.17218120396137238,,,
553,0.3832085132598877,,,
554,0.2681916058063507,,,
555,0.2970748543739319,,,
556,0.36515265703201294,,,
557,0.34231483936309814,,,
558,0.3676910698413849,,,
559,0.22380352020263672,,,
560,0.39069220423698425,,,
561,0.27066054940223694,,,
562,0.3082755208015442,,,
563,0.24567128717899323,,,
564,0.3920266926288605,,,
565,0.35321080684661865,,,
566,0.22163063287734985,,,
567,0.2874011695384979,,,
568,0.32417261600494385,,,
569,0.2821089029312134,,,
570,0.3564755320549011,,,
571,0.3150191903114319,,,
572,0.3416491746902466,,,
573,0.2957492172718048,,,
574,0.33336108922958374,,,
575,0.3186527192592621,,,
576,0.37830647826194763,,,
577,0.27993249893188477,,,
578,0.34127628803253174,,,
579,0.3323051929473877,,,
580,0.4712103009223938,,,
581,0.5452576875686646,,,
582,0.4047544598579407,,,
583,0.3097749948501587,,,
584,0.3175715506076813,,,
585,0.28409910202026367,,,
586,0.2664188742637634,,,
587,0.3914223313331604,,,
588,0.35071930289268494,,,
589,0.25956088304519653,,,
590,0.21976815164089203,,,
591,0.23068737983703613,,,
592,0.24904493987560272,,,
593,0.2620373070240021,,,
594,0.3410137891769409,,,
595,0.4003816843032837,,,
596,0.29728156328201294,,,
597,0.2905431091785431,,,
598,0.2497989982366562,,,
599,0.27121832966804504,,,
600,0.23339776694774628,,,
601,0.21734151244163513,,,
602,0.2577736973762512,,,
603,0.29306086897850037,,,
604,0.3798823058605194,,,
605,0.283760130405426,,,
606,0.3342445492744446,,,
607,0.36565864086151123,,,
608,0.3316698372364044,,,
609,0.31631457805633545,,,
610,0.3477913737297058,,,
611,0.34926480054855347,,,
612,0.2924940586090088,,,
613,0.39498066902160645,,,
614,0.3418678939342499,,,
615,0.3138059377670288,,,
616,0.24740096926689148,,,
617,0.3176719546318054,,,
618,0.2800544500350952,,,
619,0.20540551841259003,,,
620,0.3415622115135193,,,
621,0.3500474691390991,,,
622,0.3331010937690735,,,
623,0.2846129536628723,,,
624,0.24589142203330994,,,
625,0.3384009599685669,,,
626,0.21705549955368042,,,
627,0.24987123906612396,,,
628,0.327614963054657,,,
629,0.21625789999961853,,,
630,0.32784104347229004,,,
631,0.2896840572357178,,,
632,0.2692529559135437,,,
633,0.24662017822265625,,,
634,0.3847602605819702,,,
635,0.3695671558380127,,,
636,0.3370533585548401,,,
637,0.13494673371315002,,,
638,0.3949710726737976,,,
639,0.3554397225379944,,,
640,0.23141838610172272,,,
641,0.24365678429603577,,,
642,0.2520641088485718,,,
643,0.41262736916542053,,,
644,0.2591553330421448,,,
645,0.3429121971130371,,,
646,0.19997461140155792,,,
647,0.23997855186462402,,,
648,0.26066291332244873,,,
649,0.3183738589286804,,,
650,0.28818631172180176,,,
651,0.32959794998168945,,,
652,0.27014273405075073,,,
653,0.23076555132865906,,,
654,0.3241255581378937,,,
655,0.2906002998352051,,,
656,0.24212151765823364,,,
657,0.3283342719078064,,,
658,0.2353164553642273,,,
659,0.3231129050254822,,,
660,0.23944765329360962,,,
661,0.2709367871284485,,,
662,0.24316561222076416,,,
663,0.22131086885929108,,,
664,0.2629155218601227,,,
665,0.361091285943985,,,
666,0.26111239194869995,,,
667,0.35114431381225586,,,
668,0.2585639953613281,,,
669,0.37347930669784546,,,
670,0.2680343985557556,,,
671,0.28008413314819336,,,
672,0.3144894540309906,,,
673,0.2960016429424286,,,
674,0.2730002999305725,,,
675,0.24522969126701355,,,
676,0.35545647144317627,,,
677,0.30415356159210205,,,
678,0.22696784138679504,,,
679,0.33601701259613037,,,
680,0.2617151141166687,,,
681,0.3610929846763611,,,
682,0.25376859307289124,,,
683,0.27296942472457886,,,
684,0.34590208530426025,,,
685,0.31821271777153015,,,
686,0.3430083990097046,,,
687,0.23270823061466217,,,
688,0.2315177321434021,,,
689,0.41259676218032837,,,
690,0.3417661190032959,,,
691,0.24151532351970673,,,
692,0.28310492634773254,,,
693,0.18965557217597961,,,
694,0.2314927577972412,,,
695,0.3414151072502136,,,
696,0.31056922674179077,,,
697,0.17094452679157257,,,
698,0.24985265731811523,,,
699,0.35432666540145874,,,
700,0.26645350456237793,,,
701,0.28764718770980835,,,
702,0.2595756947994232,,,
703,0.30607694387435913,,,
704,0.2670431137084961,,,
705,0.271518349647522,,,
706,0.23846310377120972,,,
707,0.2573588192462921,,,
708,0.3243791460990906,,,
709,0.2769230306148529,,,
710,0.3735955059528351,,,
711,0.13862447440624237,,,
712,0.254639208316803,,,
713,0.3909168839454651,,,
714,0.30004310607910156,,,
715,0.23551791906356812,,,
716,0.2476077377796173,,,
717,0.2694289982318878,,,
718,0.23738381266593933,,,
719,0.2997521758079529,,,
720,0.11206747591495514,,,
721,0.24606743454933167,,,
722,0.37254005670547485,,,
723,0.1839689314365387,,,
724,0.21681839227676392,,,
725,0.24778644740581512,,,
726,0.31651604175567627,,,
727,0.33895519375801086,,,
728,0.2390563189983368,,,
729,0.2526089549064636,,,
730,0.2958242893218994,,,
731,0.2442655861377716,,,
732,0.3238622844219208,,,
733,0.30678853392601013,,,
734,0.33781659603118896,,,
735,0.172895148396492,,,
736,0.2051336020231247,,,
737,0.30039793252944946,,,
738,0.26634281873703003,,,
739,0.22804859280586243,,,
740,0.1846676766872406,,,
741,0.22425106167793274,,,
742,0.26919856667518616,,,
743,0.2611108720302582,,,
744,0.3373168706893921,,,
745,0.17653116583824158,,,
746,0.3221828043460846,,,
747,0.3763037323951721,,,
748,0.2099253237247467,,,
749,0.31915032863616943,,,
750,0.25769391655921936,,,
751,0.33805349469184875,,,
752,0.2551286518573761,,,
753,0.22026018798351288,,,
754,0.3007648289203644,,,
755,0.21835845708847046,,,
756,0.3990837633609772,,,
757,0.27050304412841797,,,
758,0.38917726278305054,,,
759,0.3300175070762634,,,
760,0.25259116291999817,,,
761,0.1775795817375183,,,
762,0.31270283460617065,,,
763,0.2218116968870163,,,
764,0.25598710775375366,,,
765,0.31502801179885864,,,
766,0.3160487711429596,,,
767,0.22748589515686035,,,
768,0.19957095384597778,,,
769,0.24979868531227112,,,
770,0.28151166439056396,,,
771,0.267749547958374,,,
772,0.277812659740448,,,
773,0.3370283842086792,,,
774,0.33349043130874634,,,
775,0.21418486535549164,,,
776,0.24469608068466187,,,
777,0.3010397255420685,,,
778,0.22147426009178162,,,
779,0.20988768339157104,,,
780,0.3022717535495758,,,
781,0.3285484313964844,,,
782,0.22321248054504395,,,
783,0.2799297869205475,,,
784,0.3059765696525574,,,
785,0.41425564885139465,,,
786,0.19910231232643127,,,
787,0.1892365664243698,,,
788,0.29392319917678833,,,
789,0.2650635540485382,,,
790,0.3783552944660187,,,
791,0.39715754985809326,,,
792,0.19020318984985352,,,
793,0.31912362575531006,,,
794,0.3430311679840088,,,
795,0.18003778159618378,,,
796,0.22942626476287842,,,
797,0.4133303165435791,,,
798,0.34645265340805054,,,
799,0.26872220635414124,,,
800,0.30029234290122986,,,
801,0.18920496106147766,,,
802,0.28156641125679016,,,
803,0.33528631925582886,,,
804,0.22299790382385254,,,
805,0.31611549854278564,,,
806,0.25492745637893677,,,
807,0.3262602686882019,,,
808,0.2576347887516022,,,
809,0.21685311198234558,,,
810,0.25661802291870117,,,
811,0.2551780045032501,,,
812,0.32051119208335876,,,
813,0.30825477838516235,,,
814,0.3146989345550537,,,
815,0.3023415505886078,,,
816,0.1405562460422516,,,
817,0.16031350195407867,,,
818,0.35392600297927856,,,
819,0.37272581458091736,,,
820,0.20909447968006134,,,
821,0.2610616981983185,,,
822,0.18850940465927124,,,
823,0.21569295227527618,,,
824,0.2768774628639221,,,
825,0.27976521849632263,,,
826,0.21748772263526917,,,
827,0.2388099581003189,,,
828,0.21528993546962738,,,
829,0.2479896992444992,,,
830,0.26649147272109985,,,
831,0.3167969584465027,,,
832,0.2718046009540558,,,
833,0.15218760073184967,,,
834,0.24028654396533966,,,
835,0.3718215525150299,,,
836,0.2263500988483429,,,
837,0.20631498098373413,,,
838,0.18285146355628967,,,
839,0.23754000663757324,,,
840,0.1893274188041687,,,
841,0.29074013233184814,,,
842,0.31612953543663025,,,
843,0.2512894570827484,,,
844,0.3862714171409607,,,
845,0.25384312868118286,,,
846,0.3399953842163086,,,
847,0.2741657793521881,,,
848,0.20374982059001923,,,
849,0.2691740095615387,,,
850,0.3329968750476837,,,
851,0.22998248040676117,,,
852,0.31009015440940857,,,
853,0.1974920630455017,,,
854,0.29685354232788086,,,
855,0.27443432807922363,,,
856,0.2988850474357605,,,
857,0.3208700716495514,,,
858,0.2136789709329605,,,
859,0.2624794840812683,,,
860,0.3601597547531128,,,
861,0.26829391717910767,,,
862,0.2922806739807129,,,
863,0.20681479573249817,,,
864,0.17764155566692352,,,
865,0.3565952777862549,,,
866,0.2807021141052246,,,
867,0.2573232650756836,,,
868,0.2704448699951172,,,
869,0.20865559577941895,,,
870,0.20456813275814056,,,
871,0.20485250651836395,,,
872,0.29586905241012573,,,
873,0.2575896084308624,,,
874,0.2580490708351135,,,
875,0.2808015048503876,,,
876,0.2730558216571808,,,
877,0.26287341117858887,,,
878,0.2121153026819229,,,
879,0.19296160340309143,,,
880,0.23369282484054565,,,
881,0.19094157218933105,,,
882,0.18783363699913025,,,
883,0.19204488396644592,,,
884,0.22119037806987762,,,
885,0.2518588900566101,,,
886,0.33142510056495667,,,
887,0.25813430547714233,,,
888,0.2235574573278427,,,
889,0.19330020248889923,,,
890,0.1524125635623932,,,
891,0.23177483677864075,,,
892,0.2493979036808014,,,
893,0.23686295747756958,,,
894,0.2212088704109192,,,
895,0.282437801361084,,,
896,0.261519193649292,,,
897,0.2188996970653534,,,
898,0.16599881649017334,,,
899,0.1978777050971985,,,
900,0.1958262324333191,,,
901,0.22881551086902618,,,
902,0.30818259716033936,,,
903,0.19985808432102203,,,
904,0.2567952573299408,,,
905,0.3526410460472107,,,
906,0.32105690240859985,,,
907,0.2577194273471832,,,
908,0.22572213411331177,,,
909,0.26686930656433105,,,
910,0.19567877054214478,,,
911,0.2613352835178375,,,
912,0.29023367166519165,,,
913,0.3248724341392517,,,
914,0.18848182260990143,,,
915,0.18446187674999237,,,
916,0.21582625806331635,,,
917,0.2686407268047333,,,
918,0.2624911069869995,,,
919,0.25894787907600403,,,
920,0.20035961270332336,,,
921,0.2468705177307129,,,
922,0.2620753049850464,,,
923,0.2639484405517578,,,
924,0.32154178619384766,,,
925,0.22992776334285736,,,
926,0.21533864736557007,,,
927,0.1318342089653015,,,
928,0.2902078926563263,,,
929,0.16069874167442322,,,
930,0.3014039993286133,,,
931,0.3454814553260803,,,
932,0.23253972828388214,,,
933,0.32442477345466614,,,
934,0.22391580045223236,,,
935,0.26495271921157837,,,
936,0.21519798040390015,,,
937,0.30416110157966614,,,
938,0.13024139404296875,,,
939,0.18666815757751465,,,
940,0.2471824735403061,,,
941,0.13786117732524872,,,
942,0.23371461033821106,,,
943,0.29251790046691895,,,
944,0.12769551575183868,,,
945,0.32653823494911194,,,
946,0.35245007276535034,,,
947,0.23620519042015076,,,
948,0.1736573427915573,,,
949,0.19305680692195892,,,
950,0.24620884656906128,,,
951,0.15471652150154114,,,
952,0.3085795044898987,,,
953,0.30226776003837585,,,
954,0.27223798632621765,,,
955,0.20719385147094727,,,
956,0.25043946504592896,,,
957,0.31664687395095825,,,
958,0.21189086139202118,,,
959,0.20930248498916626,,,
960,0.2131214290857315,,,
961,0.3377954959869385,,,
962,0.2629700303077698,,,
963,0.24030748009681702,,,
964,0.15361514687538147,,,
965,0.24989184737205505,,,
966,0.1425013691186905,,,
967,0.3956056237220764,,,
968,0.18701058626174927,,,
969,0.22155725955963135,,,
970,0.2858932614326477,,,
971,0.20908454060554504,,,
972,0.27444881200790405,,,
973,0.27383488416671753,,,
974,0.18995869159698486,,,
975,0.2952132225036621,,,
976,0.18626141548156738,,,
977,0.29851412773132324,,,
978,0.33774131536483765,,,
979,0.22118718922138214,,,
980,0.23635868728160858,,,
981,0.3001435399055481,,,
982,0.25966814160346985,,,
983,0.20427197217941284,,,
984,0.21716581284999847,,,
985,0.1866561621427536,,,
986,0.26197367906570435,,,
987,0.23279275000095367,,,
988,0.192265123128891,,,
989,0.16941389441490173,,,
990,0.23055462539196014,,,
991,0.3046112060546875,,,
992,0.18854838609695435,,,
993,0.2109813690185547,,,
994,0.2605285346508026,,,
995,0.3955981433391571,,,
996,0.2433943748474121,,,
997,0.3149280548095703,,,
998,0.2990809679031372,,,
999,0.1762898862361908,,,
